name,age,educational level,number of not paid past credits,dependents,profession,working sector,monthly income,monthly expenditure,savings (debt),debt-to-income ratio before credit,credit: monthly amount,credit-to-income ratio,type of credit,requested_loan_duration,debt-to-income ratio after credit,collateral,estimated seizable assets,y-categorical-default,PD_LR,PD_NN,PD_RF
name614,32,ausbildung,0,1,MediumSkilled,Electrician,2065.0,1657.5192804789417,407.4807195210585,0.0,1790.8285362751735,0.366290671263965,mortgages,24,0.6699020904378282,14362,18932.402622578367,0,0.14562474103221298,0.15216258,0.22
name615,51,bachelor degree,1,0,HighSkilled,Finance,7438.0,12892.938676520847,-5454.938676520847,0.7333878295940908,7001.372922357494,0.408208456123093,mortgages,48,1.6746856142616753,70274,80845.8419641651,1,0.590221005366648,0.7230414,0.78
name616,37,ausbildung,0,3,MediumSkilled,Nursing,2208.0,3610.7590875725336,-1402.7590875725336,0.6353075577774157,1484.210854780183,0.6471838351727905,auto loans,12,1.307504502877136,0,3699.992840273372,1,0.7748628928604027,0.73870295,0.71
name617,58,bachelor degree,0,1,HighSkilled,Finance,4662.0,13539.076380817538,-8877.076380817538,1.9041347878201496,4409.334376028432,0.5383678145217217,auto loans,36,2.849937957281418,48193,50757.2315873363,1,0.8280922742331079,0.84221977,0.65
name618,50,ausbildung,1,1,MediumSkilled,Teacher,3655.0,2546.657016947509,1108.342983052491,0.0,1276.4998392548357,0.3579424367654003,auto loans,36,0.0460073477981791,28244,32649.921227940376,0,0.3629489892665847,0.3458651,0.26
name619,37,post graduate degree,0,1,HighSkilled,Research,4353.0,5631.798415311661,-1278.7984153116613,0.2937740444088356,4125.043546916812,0.9763529047059892,auto loans,60,1.2414063777230584,41689,61802.50826045403,0,0.6693689578575994,0.6628364,0.24
name620,57,post graduate degree,0,1,Unemployed_HighSkilled,Consultant,4500.0,5072.102075880142,-572.1020758801424,0.1271337946400316,969.2140989765488,0.863472019061126,simple loans,12,0.3425147055237091,67345,71269.86873110983,1,0.17676869279905336,0.09769226,0.27
name621,48,high school or lower,0,1,LowSkilled,Manufacturing,2143.0,1283.3924219586113,859.6075780413887,0.0,462.3428376103837,0.3733963125317988,mortgages,36,0.0,16969,20407.14766951583,1,0.22364987016362745,0.19542742,0.6
name622,59,high school or lower,0,0,LowSkilled,Manufacturing,1650.0,1528.0039771311262,121.99602286887377,0.0,1141.446951251098,0.3649015267977685,auto loans,24,0.6178490475043783,0,3053.2607011676687,0,0.15396683946644882,0.19536813,0.07
name623,35,ausbildung,0,0,MediumSkilled,Artist,1994.0,1123.8240822854314,870.1759177145686,0.0,1714.4298883368635,0.3979618248621852,auto loans,48,0.4233971768416724,0,5106.625465404738,0,0.2969987661061957,0.27225775,0.08
name624,52,ausbildung,0,0,MediumSkilled,Nursing,5004.0,4534.292118462908,469.7078815370924,0.0,4764.872530177579,0.9360988066947092,mortgages,12,0.8583462527259167,18278,32310.253761785872,0,0.5754577085487255,0.51129586,0.12
name625,50,bachelor degree,0,0,HighSkilled,Consultant,8044.0,3805.41444759797,4238.58555240203,0.0,4945.478636788869,0.7367745045226377,mortgages,12,0.0878783048715613,74841,94426.23305558466,0,0.1264174862784603,0.07658134,0.13
name626,37,high school or lower,0,0,LowSkilled,Cleaning Services,979.0,1282.7900483984497,-303.7900483984497,0.3103064845745145,246.3161847049379,0.6711002038217824,auto loans,60,0.5619062646612744,12953,13492.93647667611,1,0.45473012801666046,0.22364832,0.37
name627,35,bachelor degree,2,1,HighSkilled,Finance,3307.0,2384.570018833086,922.429981166914,0.0,1948.1626497250895,0.4313262127643044,simple loans,48,0.310170144710667,24475,27056.265751540428,1,0.46088229759252447,0.41815457,0.74
name628,32,high school or lower,1,0,Unemployed_LowSkilled,Cleaning Services,500.0,404.8544745652215,95.1455254347785,0.0,161.20341129724423,0.9291037973033118,auto loans,48,0.1321157717249314,13771,16358.95993224504,1,0.8309644863735396,0.7198129,0.85
name629,48,ausbildung,0,0,MediumSkilled,Nursing,3202.0,2381.057243536065,820.942756463935,0.0,749.9477093227086,0.498193176499359,simple loans,24,0.0,22103,33185.83507182019,0,0.31537374518830247,0.2916181,0.25
name630,31,post graduate degree,0,0,HighSkilled,Finance,3114.0,2239.3260358973444,874.6739641026556,0.0,3036.0306450403973,0.2540675415831679,mortgages,12,0.6940772899607391,0,7420.564688516942,0,0.09576579948573934,0.11368359,0.09
name631,34,ausbildung,0,3,MediumSkilled,Nursing,1809.0,2069.850768507815,-260.8507685078148,0.1441961130502016,449.78864688162594,0.4381106130722438,mortgages,24,0.3928354977277173,35319,37171.52851522036,0,0.47176742451487197,0.46992433,0.33
name632,36,high school or lower,0,0,LowSkilled,Transportation,1359.0,1653.7229983617433,-294.7229983617433,0.2168675484633872,1016.0204067912368,0.4083849649555158,simple loans,12,0.9644911001861516,0,1679.652879746028,1,0.3570107186191445,0.4779355,0.77
name633,43,high school or lower,1,0,LowSkilled,Construction,1634.0,2204.6488069448,-570.6488069447996,0.3492342759760095,1549.7618964763367,0.4558036555234639,mortgages,24,1.2976809690459832,6781,7704.171604438088,0,0.41593175829360385,0.42219073,0.22
name634,55,post graduate degree,0,0,HighSkilled,Finance,9597.0,3745.419246672823,5851.580753327177,0.0,6022.097429501222,0.6233101830434558,auto loans,24,0.0177677061763097,11922,46360.83676662277,0,0.22853028456239824,0.22348857,0.43
name635,58,post graduate degree,1,0,HighSkilled,Doctor,11847.0,19818.491989344315,-7971.491989344315,0.6728700927951646,5784.353117286089,0.4073025726973174,auto loans,48,1.161124766323154,61546,87514.48661519078,0,0.5253737488864388,0.4731352,0.21
name636,60,ausbildung,1,1,MediumSkilled,Electrician,2244.0,7032.171039022005,-4788.171039022005,2.133766060170234,1281.6774198724522,0.9923748049344816,auto loans,48,2.7049235556570665,48372,48266.7382619853,1,0.9852893764467614,0.9499071,0.88
name637,56,high school or lower,0,0,LowSkilled,Construction,2105.0,1518.292074408207,586.7079255917927,0.0,2065.215480023276,0.3740298005749242,auto loans,24,0.7023788857156691,18490,21245.971381947365,0,0.08688291710675798,0.052638076,0.22
name638,44,high school or lower,0,3,LowSkilled,Manufacturing,1520.0,1779.240206338279,-259.240206338279,0.1705527673278151,948.0824985305192,0.6304559175434119,simple loans,12,0.7942912532031566,23485,27318.433899825468,0,0.46119945486843805,0.47225976,0.26
name639,34,bachelor degree,1,2,HighSkilled,Doctor,2683.0,2617.6284385577146,65.37156144228538,0.0,2598.3116348777967,0.3710171385239095,mortgages,36,0.944070098186922,53109,64208.20720888992,0,0.12083961395249097,0.08307579,0.08
name640,37,high school or lower,2,0,LowSkilled,Manufacturing,1353.0,739.0373871385813,613.9626128614187,0.0,1216.822765279997,0.8591000999392906,auto loans,48,0.4455729138348693,15390,20553.244677937528,1,0.8484718387618069,0.89369327,0.75
name641,43,post graduate degree,1,0,HighSkilled,Doctor,5686.0,4757.337617692325,928.6623823076752,0.0,3975.128836443929,0.8967572771849011,mortgages,12,0.5357837590812968,26439,45598.60332282043,0,0.3612893089093827,0.309705,0.2
name642,42,bachelor degree,1,1,HighSkilled,Doctor,5507.0,4166.65229933401,1340.3477006659896,0.0,1870.7933744570755,0.9261081279478572,simple loans,48,0.0963220762286336,41065,52899.84806391359,0,0.32871568899020903,0.36341777,0.19
name643,58,ausbildung,0,1,MediumSkilled,Electrician,3772.0,4041.659769316933,-269.6597693169333,0.0714898646121244,2885.6240863577086,0.7516044945749314,mortgages,24,0.8365015524057905,17155,27060.195839813012,0,0.2346831034489658,0.1501811,0.13
name644,46,high school or lower,0,0,LowSkilled,Manufacturing,1822.0,1716.1746166942046,105.8253833057954,0.0,771.7625018369563,0.7614317050922413,mortgages,48,0.3654978696658402,6160,9611.325937947984,1,0.3543397825219493,0.4462072,0.75
name645,45,post graduate degree,1,0,HighSkilled,Finance,7832.0,5350.444012976686,2481.5559870233137,0.0,2671.956337281779,0.5766361482435094,simple loans,48,0.0243105656611931,65820,77580.0906579263,0,0.4358090465191857,0.35406566,0.19
name646,30,high school or lower,0,1,LowSkilled,Manufacturing,1261.0,1077.2166123810125,183.7833876189875,0.0,570.2004077614403,0.695940863593845,mortgages,48,0.3064369707711759,0,1639.0198497061451,0,0.4131518301316018,0.33277056,0.27
name647,35,high school or lower,1,1,Unemployed_LowSkilled,Agriculture,500.0,439.3944705731248,60.6055294268752,0.0,207.7327006425454,0.2073118733175555,simple loans,24,0.2942543424313404,16063,17379.014922025675,0,0.4145278314153337,0.30184534,0.24
name648,51,high school or lower,1,0,LowSkilled,Transportation,2213.0,2806.66383774962,-593.6638377496201,0.2682620143468686,599.3552443625673,0.9777472321863024,auto loans,48,0.5390958346643413,21325,30861.6787348688,1,0.8075005946891947,0.9086167,0.85
name649,50,ausbildung,0,0,MediumSkilled,Electrician,3048.0,1752.173545970881,1295.826454029119,0.0,668.6394195676875,0.6633592454802335,auto loans,36,0.0,28363,28447.843003690272,0,0.1937497364303563,0.13355063,0.08
name650,57,post graduate degree,0,0,HighSkilled,Finance,5007.0,5342.447579722293,-335.4475797222931,0.0669957219337513,3492.131226167286,0.496497015876768,simple loans,48,0.7644455374255201,16599,24737.486981381717,0,0.12108749769723244,0.053739734,0.12
name651,52,post graduate degree,0,1,HighSkilled,Engineering,9931.0,6331.26257885956,3599.7374211404403,0.0,2452.8960310622333,0.828402286719083,simple loans,48,0.0,52840,78422.18309652549,0,0.2010940913470858,0.20311844,0.05
name652,58,ausbildung,0,2,MediumSkilled,Teacher,3842.0,4121.384066859399,-279.3840668593993,0.0727183932481518,1951.0229821332773,0.5682893381113571,auto loans,36,0.5805328081709207,39872,38949.99276132139,0,0.272605032346779,0.24851854,0.15
name653,46,ausbildung,1,0,MediumSkilled,Nursing,2401.0,1721.0168050161185,679.9831949838815,0.0,1400.4615432077987,0.4734039820048015,mortgages,48,0.3000742808096281,0,5110.2474440444585,0,0.5154626311262763,0.5780092,0.22
name654,37,bachelor degree,0,0,HighSkilled,Engineering,4015.0,4175.757792812544,-160.7577928125438,0.040039300825042,1009.0480442469228,0.92186959788672,simple loans,24,0.2913588635266417,52213,62549.25889157391,0,0.13839713712757298,0.09486178,0.08
name655,49,high school or lower,0,3,LowSkilled,Transportation,1847.0,1733.9179639830077,113.08203601699232,0.0,1550.2198054401103,0.3150301975171516,auto loans,48,0.7780929991462469,22949,20464.161115084386,0,0.25019259123495136,0.19055045,0.2
name656,58,bachelor degree,0,2,HighSkilled,Finance,6766.0,7726.656375679495,-960.6563756794948,0.1419829109783468,3341.460374114797,0.8310485830751172,auto loans,12,0.6358434451366083,60717,79219.02296016163,1,0.28068149945195164,0.3311731,0.71
name657,56,ausbildung,0,0,MediumSkilled,IT Support,5041.0,4327.925821900754,713.0741780992457,0.0,2810.2079199598284,0.593177945567875,auto loans,60,0.4160154219124345,23751,27987.59794000857,0,0.1599748607981126,0.07399201,0.22
name658,45,post graduate degree,1,0,HighSkilled,Finance,4738.0,3604.681170872757,1133.3188291272431,0.0,1056.0712996700108,0.448321416225891,mortgages,24,0.0,55438,59863.69700100196,0,0.29807400954585256,0.2454052,0.18
name659,60,high school or lower,1,0,LowSkilled,Construction,2593.0,1465.542412856333,1127.457587143667,0.0,2500.444889544693,0.9406610614808908,simple loans,24,0.5294976098731301,23756,27364.34070916045,1,0.45589265398510165,0.3439621,0.46
name660,41,bachelor degree,1,0,HighSkilled,Doctor,6487.0,5483.792620985372,1003.2073790146278,0.0,5129.919808350558,0.4268456808957108,mortgages,48,0.6361511375575659,19209,40539.0112484532,1,0.1415050820721571,0.16753994,0.65
name661,49,high school or lower,1,0,LowSkilled,Manufacturing,1607.0,1423.312462768141,183.6875372318591,0.0,569.6867549439495,0.3754130581244108,simple loans,12,0.2401986420112572,0,2591.530325231739,0,0.3893358333179476,0.34310606,0.17
name662,40,bachelor degree,3,0,HighSkilled,Consultant,4548.0,4650.432000592378,-102.43200059237824,0.0225224275708835,1763.009887603342,0.9216734006135512,auto loans,12,0.4101675215909675,34985,40776.69367463954,1,0.762062165724785,0.8318939,0.46
name663,34,high school or lower,0,3,LowSkilled,Agriculture,1043.0,1050.0083346670956,-7.008334667095596,0.0067194004478385,634.2929374806055,0.6311904884515265,simple loans,12,0.6148621976488026,11411,11291.576829257525,0,0.28877163199583883,0.19345674,0.2
name664,39,post graduate degree,0,0,HighSkilled,Engineering,4495.0,5001.175589761686,-506.1755897616858,0.1126085850415318,2235.2559900317924,0.5222128360605696,auto loans,24,0.6098846673622866,0,11370.898001188862,0,0.09371621110476187,0.06698272,0.11
name665,48,ausbildung,1,0,MediumSkilled,Nursing,3323.0,1168.9131879002523,2154.0868120997475,0.0,2022.6409817081185,0.6305141069978561,auto loans,48,0.0,10753,18572.03070754795,0,0.6279796419807162,0.6756955,0.17
name666,41,bachelor degree,1,0,HighSkilled,Consultant,7084.0,6009.453067678821,1074.5469323211792,0.0,7046.48000224174,0.940354901961966,auto loans,24,0.8430170906155507,71169,77242.25892817567,0,0.4020972899944822,0.29823515,0.31
name667,45,bachelor degree,0,2,HighSkilled,Consultant,6406.0,4259.115722216327,2146.884277783673,0.0,1505.447535340385,0.675895802480432,auto loans,12,0.0,53167,81037.91755738325,0,0.10670532954445887,0.06265032,0.01
name668,59,high school or lower,0,1,Unemployed_LowSkilled,Agriculture,1100.0,939.2481070812424,160.75189291875756,0.0,440.3255545557169,0.6658033045448148,auto loans,24,0.2541578742154176,23912,24887.24417585458,0,0.31885824551809433,0.31212553,0.1
name669,50,high school or lower,1,1,LowSkilled,Cleaning Services,1615.0,1502.1440308625113,112.85596913748871,0.0,642.8922453618335,0.6611503866054951,mortgages,60,0.3281958366714209,22691,24513.543755941148,0,0.5174108739816519,0.40790337,0.5
name670,36,high school or lower,0,0,Unemployed_LowSkilled,Manufacturing,600.0,728.4696779102106,-128.46967791021063,0.214116129850351,226.94132390629355,0.4775615555666234,mortgages,24,0.5923516696941736,20650,22502.345486360824,1,0.5348067096317056,0.5578075,0.75
name671,57,bachelor degree,0,1,HighSkilled,Finance,10208.0,6284.776588844909,3923.2234111550906,0.0,3813.065836020324,0.8368205326626834,auto loans,12,0.0,55622,87325.4165166238,1,0.29031146900377697,0.3232675,0.72
name672,50,bachelor degree,1,0,HighSkilled,Doctor,7507.0,5369.191564496658,2137.8084355033416,0.0,7120.498413375527,0.9770016554374829,simple loans,24,0.6637391738207253,51109,72784.3293228327,1,0.3617301308261482,0.41637066,0.21
name673,50,post graduate degree,0,0,HighSkilled,Engineering,6133.0,5354.482669072742,778.5173309272577,0.0,1735.886517181936,0.3896446708942552,auto loans,24,0.1561012858722776,76134,93210.38565593612,0,0.06157317741973845,0.119140536,0.03
name674,49,bachelor degree,1,1,HighSkilled,Engineering,7815.0,8272.55576656399,-457.5557665639899,0.0585484026313486,5823.091116866416,0.4437901180980384,auto loans,12,0.8036656280781069,71435,88358.26715733286,1,0.19540877809903331,0.18655014,0.74
name675,56,ausbildung,0,1,MediumSkilled,Teacher,4222.0,3302.522769817109,919.4772301828912,0.0,3072.4162102681107,0.6062171125332677,auto loans,24,0.5099334391485598,15341,26550.33475509254,0,0.2443536182852866,0.2296097,0.34
name676,50,bachelor degree,0,0,HighSkilled,Consultant,8277.0,7614.502485889906,662.497514110094,0.0,6431.405148118201,0.6069735989247993,auto loans,36,0.6969805042899732,71227,102478.75096698209,0,0.08628135919211816,0.05675072,0.09
name677,50,high school or lower,0,1,LowSkilled,Construction,1918.0,1842.3918621199768,75.60813788002338,0.0,1820.5929454645357,0.2492589037475831,auto loans,24,0.909793955987754,0,3221.1116393493503,0,0.07834233706372515,0.11235101,0.07
name678,54,high school or lower,0,0,LowSkilled,Transportation,2616.0,1862.708926432851,753.2910735671489,0.0,849.0868769260328,0.3109224893546018,auto loans,48,0.0366191908864234,5326,10742.264732240128,0,0.1890214724094153,0.15632753,0.11
name679,57,ausbildung,0,1,MediumSkilled,Nursing,3853.0,4788.246523981664,-935.2465239816638,0.2427320332161079,2258.5080635286604,0.5676318594039955,auto loans,12,0.8289007494187189,0,7018.12554540116,0,0.4645009214505557,0.5633719,0.17
name680,35,high school or lower,0,0,LowSkilled,Manufacturing,1112.0,1182.6521873464335,-70.65218734643372,0.0635361397000303,1057.3865819327402,0.94442447904135,mortgages,24,1.0144233536683218,9247,13632.348463268012,0,0.5122250057089186,0.5975959,0.15
name681,59,bachelor degree,0,3,HighSkilled,Engineering,6653.0,7044.580254864661,-391.5802548646607,0.0588576965075395,2970.8354505664743,0.5835581387437594,simple loans,12,0.5053984225809612,54683,61436.998275065394,1,0.09534694553323839,0.14052217,0.73
name682,32,high school or lower,0,0,LowSkilled,Transportation,883.0,1047.1502762649584,-164.1502762649584,0.1859006526216969,441.8658828821786,0.2788930317011063,auto loans,24,0.6863150160216727,0,1309.6365708602025,0,0.291155042016457,0.22163676,0.26
name683,48,bachelor degree,0,0,HighSkilled,Engineering,5872.0,7487.795493853547,-1615.7954938535468,0.2751695323320073,3490.2697336229617,0.7263092661441757,auto loans,24,0.8695615169408224,0,14384.909744435408,0,0.1364501814956009,0.14803603,0.14
name684,55,ausbildung,1,3,MediumSkilled,Teacher,3888.0,3082.783247752279,805.2167522477212,0.0,3324.6006913198285,0.2550815286782126,auto loans,48,0.6479896962634021,27347,32648.49296920987,0,0.33378804676221896,0.31321234,0.21
name685,52,bachelor degree,0,1,HighSkilled,Consultant,7301.0,6215.799062220741,1085.2009377792592,0.0,7127.993059650045,0.2517918928243294,auto loans,12,0.8276663637680847,22402,36370.633259495226,0,0.045711587266283965,0.01914604,0.1
name686,57,bachelor degree,2,0,HighSkilled,Engineering,10483.0,7992.094550998748,2490.905449001252,0.0,2755.0494747468188,0.2538371070184492,simple loans,24,0.0251973696218226,48811,77495.37502995132,1,0.2582389230401424,0.35157797,0.26
name687,41,bachelor degree,1,0,HighSkilled,Doctor,6311.0,4777.200497486823,1533.7995025131768,0.0,4622.151045435591,0.9210708038090176,auto loans,36,0.4893600923660932,50478,58683.065537121394,0,0.3553521481919176,0.30757862,0.14
